Date / Time,City,State,Shape,Duration,Summary,Posted
8/1/14 22:20,Madison,MS,Triangle,2-3:00,"Silent, triangular-shaped object hovering in mid-air.",41859
8/1/14 21:36,Tulsa,OK,Triangle,3 minutes,Moved at very slow speed but sounded like a very slow jet propulsion.,41873
8/1/14 16:00,North Charleston,SC,Triangle,10 minutes,Triangle object seen in sky above North Charleston.,41873
7/31/14 21:30,Saugerties,NY,Triangle,2 minutes,Triangle of lights over NYS thruway near exit 20.,41852
7/30/14 21:15,Worcester,MA,Triangle,20 minutes,Small buzzing boomerang/triangle distinct quiet buzz.,41852
7/29/14 22:20,Chatham,MA,Triangle,3 minutes,Large red object over eastern Cape Cod.,41852
7/29/14 21:10,Lemoore,CA,Triangle,60-90 seconds,Triangle Shaped Object Red w/Green Lights - No Sound,41852
7/29/14 11:15,St. Albans (UK/England),,Triangle,20 minutes,Three triangular craft with lights emitting from them tumbling in formation at high altitude and moving across sky in broad daylight.,41852
7/28/14 21:30,South Bend,IN,Triangle,300,"3 or 4 white lights with 1 red light in the center of a triangle that was slow then would stop, then fly fast in a different direction.",41852
7/27/14 22:00,Milwaukie,OR,Triangle,2 hours,"Strange colored lights, transparent pie pan shaped object, large triangular craft with glowing lights",41852
7/27/14 22:00,Dewey Beach,DE,Triangle,60 seconds,"3 blue in color triangle shaped objects ""dancing"" over the Indian River Inlet Bridge, just S of Dewey Beach.",41859
7/26/14 23:10,Cheyenne,WY,Triangle,5 seconds,"7/26/14 Cheyenne, WY 11:10pm--Saw 5 lights in the saw in a triangular shape chasing a meteorite with a pinkish hue.",41852
7/25/14 21:40,Auburn,CA,Triangle,5 minutes,Triangle with white lights on the sand fire in northern CA.,41852
7/25/14 03:45,Hyannis,MA,Triangle,30 seconds,Three Triangular Glowing Craft.,41846
7/19/14 05:00,Logansport,IN,Triangle,5 minutes,Driving to work and stopped at the gas station. The red lights were in the shape of a triangle and just hovering.,41846
7/19/14 00:22,Weldon Springs,MO,Triangle,10 seconds,I glanced up to see 3 dim white lights in a perfect triangle shape move in a gliding motion a couple hundred feet above the tree line,41840
7/18/14 23:00,Arlington,TX,Triangle,5 minutes,"Triangle shape in the sky, dead still, lights on each corner and one in the center, hovering above what may be a train station.",41840
7/18/14 22:15,Cobleskill,NY,Triangle,1 minute,"Star like fireball diminishes to dull orange,before appearing as dimly luminescent, opaque triangular shape.",41846
7/18/14 22:00,Glenwood Springs,CO,Triangle,1 minute,"W/ 2 friends, saw something which looked like a satellite, then 2 more appeared right behind and formed a triangular shape.",41840
7/18/14 22:00,Weldon Spring,MO,Triangle,25 minutes,Three triangle shaped UFOs.,41840
7/17/14 10:30,Portland,OR,Triangle,2 minutes,Red light.,41840
7/15/14 22:30,Tulsa,OK,Triangle,15-20 minutes,At least one craft with very bright lights very low in the sky seen by 2 people in Tulsa.,41840
7/13/14 21:00,Garland,TX,Triangle,15 minutes,UFO spotted near Laprada and 635 7-13-2014.,41840
7/12/14 21:30,Ilion,NY,Triangle,3 minutes,Moving object appeared to be on fire.,41840
7/12/14 21:25,Kutztown,PA,Triangle,~20 minutes,"Grouping of 7-9 reddish triangular objects moving slowly then dissapearing on route 222 near Kutztown, PA.",41840
7/12/14 21:18,Port Berre,LA,Triangle,8 seconds,Came out of nowhere like a shooting star but traveled accross the sky super fast with a neon white trail behind it about 30 times.,41840
7/12/14 21:00,Montgomery,TX,Triangle,30 seconds,2 white triangles appeared on the sky heading E to W. Flying low and very fast. Disappeared in cloud cover. Lots of jet activity.,41840
7/11/14 22:15,Durand/Bancroft,MI,Triangle,Drove by it,"Black triangular object with red/blue small lights, and a large spotlight-like light. Motionless and soundless.",41840
7/10/14 21:15,Ventura,CA,Triangle,2 minutes,3 objects in a line formed a line and disappeared with amazing speed in to the night sky.,41831
7/9/14 03:00,Oneida,NY,Triangle,15 minutes,Red triangle shape UFO Slowly appeared near moon and hovered for about 15 minutes.,41873
7/8/14 22:04,Parkersburg,WV,Triangle,8 seconds,Triangular shadow moving slightly below the moon.,41831
7/8/14 03:00,Paterson,NJ,Triangle,3 minutes,Hard to believe by word but with the video you will believe it. ((NUFORC Note: Lens flare from car's taillight. PD)),41831
7/6/14 22:30,Garfield,AR,Triangle,3 minutes,Solid orange/red; traveling about as fast as a low flying plane over Beaver Lake; completely silent.,41831
7/6/14 21:00,Queen Creek,AZ,Triangle,2 minutes,"Triangle shaped aircraft over Queen Creek, AZ.",41831
7/6/14 00:00,Upland,CA,Triangle,10 minutes,Unidentified flying object was spotted in Upland California flashing red lights.,41831
7/5/14 22:00,Saugus,MA,Triangle,Seconds,"Speeding Triangular object in Sagus, MA.",41846
7/5/14 22:00,Hadley,MA,Triangle,5 minutes?,Rotating orange lights form triangle that slowly floated over fields by river then disappeared,42146
7/5/14 21:48,Cumming,GA,Triangle,continuous,Odd triangle shaped craft with blue and clear lights.,41831
7/5/14 21:15,Harford County,MD,Triangle,90 minutes,"There were triangle flying things, and a round thing blocking the top tip of the half moon.",41831
7/4/14 22:38,Fenton,MO,Triangle,5 minutes,Huge Craft spotted over Gravois Bluffs in Fenton Missour July 4th 2014.,41840
7/4/14 22:30,Lynchburg,VA,Triangle,10 minutes,Orange triangular object flying around Lynchburg,41831
7/4/14 22:30,Boylston,NY,Triangle,30 minutes,Strange triangle of lights in the sky.,41825
7/4/14 22:00,Bluffton,SC,Triangle,2 minutes,Red lights in a triangle shape slowly moved across SC night sky!,41825
7/4/14 22:00,Seattle,WA,Triangle,10 minutes,"Three orange lights, triangle formation over Seattle.",41831
7/4/14 21:30,Oakland Gardens (Queens),NY,Triangle,5-15 minutes,4-5 Objects flying over NY.,41825
7/4/14 21:00,Louisville,KY,Triangle,3 minutes,"Silent black triangle over Louisville, KY.",41825
7/4/14 18:30,Mesquite,TX,Triangle,10 minutes,Triangle shaped object with 3 glowing orange lights.,42011
7/4/14 12:30,Mt. Hood,OR,Triangle,0.0416666667,We saw an aircraft doing unsual flight charictaristics.,41831
7/4/14 00:00,St. Charles,MO,Triangle,5 minutes,Was 3 balls in traingle shape.,41824
7/3/14 22:15,Kennewick,WA,Triangle,3 minutes,3 orange triangles floating in the night sky 2 were flying closer to one another and looked like they were going to hit. They eventuali,41824
7/3/14 02:00,West Carrollton,OH,Triangle,4 hours,((HOAX??)) Strange Mist and Possible Roll Cloud Precedes Multiple Ufo's.,41824
7/2/14 03:00,Brunswick,GA,Triangle,2 minutes,Big Triangle shape with lights going around in the sky.,41824
7/2/14,Scottsburg,IN,Triangle,0.5,"((HOAX??)) Grey, triangle, but upside down, looked like cloud, but had straight edges.",41824
7/1/14 23:00,Allentown,PA,Triangle,30 seconds,2 triangle UFO's collided and flew away. With orange yellow and red lights on the tips.,41824
6/30/14 22:12,Kittery,ME,Triangle,2 minutes,60 foot long UFO silently passes over security guard at treetop level.,42013
6/30/14 05:50,Oklahoma City,OK,Triangle,5 seconds,Large brightly lit object plummets from the sky in NW OKC,41824
6/30/14 05:45,Frisco,TX,Triangle,10-20 seconds,Triangle shaped object with white lights entered and exited atmosphere.,41824
6/28/14 23:25,Santa Ana/Tustin,CA,Triangle,~5 minutes,UFO Santa Ana California 9:25 PM PST 6/28/2014,41824
6/28/14 21:45,Red Hook,NY,Triangle,15 minutes,4 V-shaped orange objects in the sky.,41824
6/26/14 23:27,Honea Path,SC,Triangle,15+ minutes,Triangle object chasing red light.,41817
6/26/14 10:45,San Clemente,CA,Triangle,45 minutes,"I was driving I-5 S, when I saw big lights in form of triangle very large.",41817
6/25/14 23:00,Bloomingdale,OH,Triangle,5 minutes,Orange Orb turned into Three Orbs.,41817
6/25/14 22:15,Rough and Ready,CA,Triangle,7 minutes,"Column of flashing red lights that became a triagle of red flashing light,moved to left then back to right.",41817
6/25/14 08:30,Avon,NC,Triangle,1 minute,"Light formation seen over Avon, NC.",41817
6/24/14 12:30,Versailles,IN,Triangle,20 minutes,"Triangle shape with 3 bright lights in each corner, Movement was faster than a typical aircraft but it circled around the sky",41814
6/23/14 09:30,Myrtle Beach,SC,Triangle,2 hours,Unexplained Triangular Flying Craft With Bright Lights At Myrtle Beach.,41814
6/23/14 01:00,Toronto (Canada),ON,Triangle,5 seconds,"Large triangle-shaped, pitch black silhouette, silent running craft seen gliding over Lake Ontario near the Toronto Islands.",41814
6/23/14 00:40,Orlando,FL,Triangle,5 seconds,Triangular object with bright red and green lights.,41817
6/22/14 22:17,New York City (Brooklyn),NY,Triangle,~2 minutes,"Saw three orange orbs moving steadily, hovering, and then traveling vast distances within seconds, over Brooklyn, NY.",41852
6/22/14 21:00,Torrance,CA,Triangle,15 seconds,"Triangle with three lights flew over, very low and completely silently.",41814
6/21/14 22:54,Dunnellon,FL,Triangle,45-60 seconds,"Triangle black in color, three white lights, 100-200 feet per side of triangle, loss of time, and events.",41880
6/21/14 22:49,Sparks,NV,Triangle,~1 minute,Triangle craft spotted in sky - multiple witness.,41814
6/21/14 22:30,Solon,OH,Triangle,<1 minute,"3 orange lights with red outlines, ~200ft in the air, lights formed a triangle, lights about the size of small cars.",41814
6/21/14 22:30,Harford County,MD,Triangle,6 seconds,Triangular with some high green light on each points.,41814
6/20/14 21:35,Murrells Inlet,SC,Triangle,2 minutes,5 Yellowish craft overflew Murrells Inlet this evening. ((NUFORC Note: Report from former USN fighter pilot. PD)),41814
6/20/14 21:30,Lhuitre (France),,Triangle,40 seconds,"Bright large orange triangle hovers and moves, sets off alarm.",42320
6/19/14 22:15,Zephyrhills,FL,Triangle,20 minutes,Two bright lights with smaller blinking light in center hovered silently then moved left faster than a plane,41810
6/19/14 21:15,Spring Hill,FL,Triangle,2 minutes,High Triangular Object?,41814
6/19/14 11:45,Lewiston,ME,Triangle,1,"Slow moving lights. two dem blue lights. two lights blinking, one red one white with no sound slow moving low in sky.",42179
6/18/14 22:00,Bloomsbury,NJ,Triangle,2-3 minutes,Three lights moving slowly and then just disappeared!,41810
6/18/14 21:14,Verona,NC,Triangle,5 seconds,"Tight formation of triangular amber lights spotted east of Verona, NC.",41810
6/17/14 22:40,Chesterfield,MI,Triangle,20 seconds,"Triangle followed by 2 lights over Chesterfield, MI.",41810
6/17/14 13:02,Biloxi,MS,Triangle,8 seconds,Me and my mom just got out of the house as we got to the stoplights of Lemoyne blv. We saw a huge shadow of flying object covered our w,41810
6/17/14 00:43,Brazil,IN,Triangle,2 hours,Strange maneuvering.,41810
6/16/14 23:30,Bemidji (north of),MN,Triangle,~4 minutes,Illuminated orange trianglular object moving with purpose.,41814
6/16/14 22:46,Billings,MT,Triangle,2 minutes,3 Big Red Lights in Triangle Formation-Silent.,41810
6/15/14 23:00,Newton,NJ,Triangle,once,I heard something walking outside i walked into my back yard when i saw to aircrafts triangular-shaped ships .,41810
6/15/14 13:00,In-flight (Salt Lake City to Portland),,Triangle,2 minutes,Triangle craft below commercial airline.,41852
6/15/14 11:00,Talala,OK,Triangle,5 minutes,A small black triangular object keeps pace with me.,41810
6/14/14 22:23,Falmouth,ME,Triangle,4 minutes,"Four soft glow orange lights, three of them in a triangle with a trailing fourth light, 100 feet up slowly moving",41810
6/14/14 22:15,Warrensburg,MO,Triangle,4 minutes,Triangle.,41810
6/14/14 21:50,West Orange,NJ,Triangle,15 seconds,"Heading from South toward North at approximately 1000ft +/- 500ft, traveling at 150mph +/- 50MPH then moved sideways and then darting.",41810
6/14/14 21:40,Holts Summit,MO,Triangle,~15 minutes,Central MO - Huge unidentified HUGE object or Formation of several objects flying silently and low.,41810
6/14/14 21:34,Holts Summit,MO,Triangle,~5-10 minutes,6 lights in the shape of a triangle spotted in mid-Missouri.,41810
6/14/14 21:00,St. Louis,MO,Triangle,4 minutes,Stars that formed an equilateral triangle that disappeared simultaneously.,41810
6/14/14 21:00,Hermann,MO,Triangle,5-10 minutes,"Triangular object with 5 lights, transparent, and very large, even when viewed from a distance, changed shapes while continuing path",41810
6/14/14 19:00,St. Louis,MO,Triangle,4 minutes,"Equilateral triangle of stars, simultaneously disappear on 6/14/2014 over St. Louis Missouri.",41810
6/14/14 09:30,Hermann,MO,Triangle,5-7 minutes,"Huge, triangle shaped object, two red lights in center, two bright white lights at corners.",41831
6/13/14 23:10,Onalaska,WI,Triangle,3 minutes,"I went outside to get a view of the full Honey Moon. Saw triangle craft hovering and then slowly moved north. orangish, red and blue li",41810
6/13/14 23:00,Dallas,TX,Triangle,"3-minutes, 5-seconds","Lighted craft hovered for 3-minutes, then dove 1-mile in 5-seconds",42011
6/12/14 23:00,Surfside Beach,SC,Triangle,10 seconds,3 orange glowing lights rotating for a couple seconds then it disappeared.,41803
6/12/14 22:30,Georgetown,KY,Triangle,30 seconds,"Triangle shaped craft, flying about 20,000 ft white and 1 red light.",41810
6/12/14 02:35,St. Peters,MO,Triangle,1 minute,"I was up late watching tv. Midway through the show, I heard a very loud, low and mellow hum coming from outside, almost reverberating t",41803
6/11/14 21:50,New York City (Bronx),NY,Triangle,15,"Triangular Shape UFO's spotted near the border between the Bronx &Yonkers, NY",41803
6/11/14 21:00,Huntley,IL,Triangle,2 minutes,"2 fireball figures in sky, possible UFO?",41803
6/10/14 22:30,Myrtle Beach,SC,Triangle,30 minutes,Orange lights over Myrtle Beach.,41803
6/10/14 22:00,Vantage,WA,Triangle,5 seconds,"Three female senior citizens driving north on freeway from Vantage towards Quincy, WA. On the right are hills. In the valley of one of",41817
6/10/14 06:20,Jacksonville,FL,Triangle,15,Very bright white light(s) on a stationary object with angular lines.,41803
6/9/14 05:45,Jacksonville,FL,Triangle,45 minutes,Very bright angular object that stayed motionless within eye view; lots of disturbed birds.,41803
6/8/14 00:00,Kettering,OH,Triangle,40 minutes,"Glowing triangles over Kettering, Ohio.",41803
6/7/14 21:45,Manville,NJ,Triangle,15 minutes,Three black dots in a triangle seen at dusk.,41803
6/7/14 21:10,Manville,NJ,Triangle,16,4 black objects hover in sky for 16-20 min then disappeared.,41803
6/7/14 21:00,Pawtucket (Central Falls),RI,Triangle,3 hours,Seen at least 10 have a lot of pictures and videos it started at 9pm it's 11pm and still going a triangle shape Turning red and white a,41803
6/6/14 23:00,Providence,RI,Triangle,3-4 minutes,"Objects flying over Providence, RI.",41803
6/6/14 01:18,Salem,OR,Triangle,15 minutes,True story of alien army seen!!!!!,41796
6/4/14 20:00,Phoenix,AZ,Triangle,6 minutes,One triangle shaped space craft with bright blue lights above an apartment complex parking lot. Object was hovering in a large circle m,41796
6/3/14 23:06,Oakville (Canada),ON,Triangle,1 minute,"Fast moving object, 3x faster than passenger plane.",41794
6/1/14 23:00,New Haven,WV,Triangle,5 minutes,I saw a triangle shaped silent craft with 3 non-pulsating non-flashing red lights.,41900
6/1/14 22:30,Gladstone,MO,Triangle,2-3 minutes,"Driving north down Antioch Rd. Aprx 1/2 mile past Englewood. A bright white light to the left of my sight above the neighborhood, caugh",41824
6/1/14 20:11,Bradford,MN,Triangle,1 minute,Triangle shaped object with white blinking lights have a video.,41794
5/30/14 00:30,Woodridge,IL,Triangle,~2 minutes,Amateur astronomer observes two unknown objects over Chicago suburb.,41794
5/29/14 22:00,Gardnerville,NV,Triangle,10-15 minutes,Observed a triangular shaped in the southern sky with flashing and oscillating lights (3) green in color.,41794
5/27/14 22:50,Myrtle Beach,SC,Triangle,15-25 seconds,Orange lights (flying object) sequencing across sky over the ocean.,41794
5/24/14 21:35,Fairview,PA,Triangle,3 minutes,"Strange, slowly moving fireball like object in the sky.",41794
5/24/14 02:45,Clayton,NC,Triangle,3 hours,"Triangle formation, many orbs appearing, moving, stopping then taking off or disappearing.",41794
5/24/14 00:43,Plain Dealing,LA,Triangle,5 minutes,Watching meteor shower; light cloud cover obstructed view; then behind me and above clouds three circular white lights in triangle.,41794
5/23/14 23:30,Danville,VA,Triangle,12 seconds,"Extremely large, quiet, triangle shaped UFO spotted in Pittsylvania County, VA.",41794
5/23/14 22:30,Boydton,VA,Triangle,30 seconds,Orange orbs forming triangle seen in southern VA.,41794
5/23/14 19:37,Youngsville,LA,Triangle,4-5 minutes,Viewed 3 reds lights in perfect and even spaced triangular formation in northern sky; no noise!,41794
5/23/14 01:30,Minot,ND,Triangle,3-5 seconds,A triangular shaped group of approximately 20 intensely bright lights appear and disappear.,41794
5/22/14 23:00,Ripley,TN,Triangle,15 minutes,"Succession of triangular craft, emitting flashing white and red light, and silent.",41794
5/22/14 22:00,Clovis,CA,Triangle,0.0104166667,Observed on video during electrical storm. did not see with naked eyes.,41794
5/22/14 21:15,Coalinga,CA,Triangle,45 minutes,"Sighted multiple shaped craft over California State Hwy 152/I5 on May 22, 2014 between 9:30pm and 10:15pm.",41796
5/22/14 01:00,Smithsburg,MD,Triangle,5 seconds,6 very large moon-sized white orbs arranged as 2 separate triangles appeared close by and moved silently toward the ground.,41794
5/21/14 22:06,San Antonio,TX,Triangle,10-20 seconds,"Large Black Triangle With 3 Orange Lights Seen In Northwest San Antonio, TX Sky Over Treetops",41794
5/21/14 17:00,Grand Rapids,MI,Triangle,7 seconds,"Day lift, bright bar became triangle, then faded away.",41794
5/21/14 00:00,Tigard,OR,Triangle,2 hours,Three Orange triangle lights hoover over us and little lights come shooting out super fast,41794
5/19/14 22:50,Oak Ridges (Canada),ON,Triangle,2 minutes,"3 warm, large lights, moving from North to South then disappearing",41794
5/19/14 21:15,St. Hedwig,TX,Triangle,8 minutes,Large triangular shaped craft in sky at dusk,41794
5/18/14 23:00,Round Rock,TX,Triangle,0.9583333333,Strange airplanes in the sky hovering and not enough noise to make from being so low.,41794
5/17/14 22:35,Sudbury (Canada),ON,Triangle,7 seconds,Medium grey colour triangle shaped objects,41794
5/17/14 21:00,Chicago,IL,Triangle,2 minutes,Black Triangle UFO with Strong Blinking Light,41794
5/17/14 19:30,Duncan,OK,Triangle,10 minutes,Standing on my porch saw triangle shaped craft with red glowing orb in the center.,42433
5/17/14 08:30,Chandler,AZ,Triangle,five minutes,"Trianglular lights that made no noise, dogs barking.",41794
5/15/14 22:25,Hermitage,PA,Triangle,1 minute,"Triangular, two white lights one blinking red in center, came from west and turned south",41794
5/15/14,Zeeland,MI,Triangle,15 minutes,Spaced about 5 minutes apart I saw 2 bright orange fire like triangles. They came from the N.W. I t looked like from the shore of Lk.,41949
5/14/14 21:30,Burlington,NC,Triangle,3 minutes,Bright Flash that went toward the ground toward Lake Macintosh.,41794
5/14/14 00:00,Bozeman,MT,Triangle,15 minutes,Triangle shape UfO red lights over Bozeman MT Hyalite Mountains,41794
5/13/14 21:30,Carolina Beach,NC,Triangle,30 minutes,Several Triangular Vessels with bright red lights.,41794
5/12/14 22:00,St. George Island,FL,Triangle,6-10 seconds,Three lights appeared over ocean.,41794
5/10/14 21:40,Atoka,TN,Triangle,7-13 minutes,"There were about 21 UFOs with half being in a ""V"" shape and half in a random order.",41794
5/10/14 20:05,Winston-Salem,NC,Triangle,30-60 seconds,"Triangle of red lights in arrow shaped, dissapearing afterwords",41794
5/10/14 18:30,Green Bay,WI,Triangle,30 minutes,Large black triangle craft passes overhead cloaked in strange clouds,41794
5/8/14 22:30,New Concord,OH,Triangle,0.0416666667,The craft was triangular in shape and had lights on all three corners and was completely silent. The lights were bigger than normal air,41794
5/8/14 22:00,Foxworth,MS,Triangle,6 minutes,Very slow craft with 2 bright lights.,41794
5/7/14 22:40,Cockeysville,MD,Triangle,<2 minutes,"While driving home from work, I turned onto Route 145 off of York Rd in Cockeysville, MD. As I came around a winding bend, hovering.",41794
5/7/14 11:56,Heswall (UK/England),YT,Triangle,40 seconds,((HOAX??)) Long triangle object moves with speed upwards.,41767
5/6/14 21:32,Ancaster (Canada),ON,Triangle,4 minutes,"Whilst driving to Caledonia, I saw around 3 / 4 deep orange/red single glowing orbs. Eventually they kind of angled upwards slowly away",41767
5/5/14 23:00,Oak Forest,IL,Triangle,different color lights,Bright different colored lights flickering and also ive seen airplane ufos as well.,41767
5/5/14 22:45,Grand Rapids,MI,Triangle,3-5 seconds,Triangular craft with three dim orange lights.,41767
5/5/14 20:30,Boca Raton,FL,Triangle,Hours,3 objects sighted in Boca Raton.,41767
5/5/14 20:09,Nashville,TN,Triangle,4-5 minutes,"One light falling splits into three different lights, falling in a triangle formation.",41767
5/4/14 21:30,Waterloo,WI,Triangle,Trailer park,((HOAX??)) Triangular shaped UFO spotted in Waterloo wi. Traveling slow then gradually gained speed until we lost it.,41767
5/4/14 21:29,Cherryville/North Brook,NC,Triangle,5 minutes,Close Triangle changing into bright lights red/white,41767
5/4/14 20:15,Junction City,KY,Triangle,30 seconds,Triangular object with three rectangular Ulta Violet blue lights on the bottom.,41767
5/3/14 23:11,Mckinney,TX,Triangle,5-6 seconds,Beautiful night me and my wife were going to sit out back to enjoy the night as I opened the back door I looked up and saw a large tria,41767
5/2/14 22:20,Kota marudu sabah (Malaysia),,Triangle,15,3 lights with zigzag movement.,41761
5/2/14 22:00,Liberty,SC,Triangle,20 seconds,"IT WAS TRIANGLE SHAPED WITH A POINT AT THE END SO I COULD NOT TELL IF IT WAS 1 GREAT BIG MILE WIDE ONE, OR IF IT WAS 4 SEPERATE ONES.",41767
5/2/14 20:40,San Diego,CA,Triangle,5 seconds,"3 dim white lights in a triangle formation, crossed sky east to west, then moved apart.",41767
5/2/14 05:40,Mission,TX,Triangle,20-30 minutes,Two triangular objects that were in a haze that sometimes had a soft green haze,41767
5/2/14 02:40,Rockhampton (Rockhampton),,Triangle,1 minute,"Low flying black shadow triangle in Queensland, Australia.",41803
5/1/14 22:45,Loveland,,Triangle,5 second,Putting off own light completely silent.,41761
5/1/14 20:05,Lynchburg,VA,Triangle,1 minute,"I was getting off work at 8pm, still daylight out when I stopped at my first intersection, And to my 11 o'clock and about 400 meters an",41761
4/30/14 23:45,Edmonton (Canada),AB,Triangle,15 minutes,Pinkish verticle beam of light. 2 bright pulsating orbs and then a triangular shaped object with a hollow centre. Completely silent,41761
4/30/14 21:03,Venice,CA,Triangle,2 seconds,Drone flying over head. under the airline flight path.,41761
4/30/14 21:00,Tallahassee,FL,Triangle,5 minutes,"((HOAX??)) Triangular object with 2 wings/ 3 lights. Hovering over a lake until I took a flash photo, then headed towards and over us.",41761
4/29/14 23:59,Ontario,CA,Triangle,25 seconds,"Its hot so my window was open. From afar, I see these extremely bright lights. Hmm..that doesnt seem like an airplane.",41761
4/27/14 00:00,Raceland,LA,Triangle,15 minutes,Black triangular figure.,41794
4/26/14 23:30,Manahawkin,NJ,Triangle,10 seconds,Illuminated Fast moving objects in triangle formation moving low across night sky.,41761
4/26/14 19:00,Boise,ID,Triangle,1 minute,I saw was a huge translucent/dark looking triangle shaped craft.,41794
4/26/14 19:00,Gilbert,AZ,Triangle,1 minute,Sitting outside on my back porch I observed the object fly over my house flew over at a slow speed disappeared in about a minute. It wa,41761
4/26/14 17:00,Maud,TX,Triangle,3 hours,Triangle yellowish/peach light zig zag 3hrs over northeast Texas sky at night.,41761
4/26/14 00:50,Holland,MI,Triangle,6 seconds,"Dark, Triangular, Fast-moving object sighted in the night sky for a few seconds.",41761
4/25/14 23:00,Warren,MI,Triangle,5 minutes,"Red ind color, no blinking red or blue lights, just soild red, moving slower than a plane much high altitude, with blinking blue an",41761
4/25/14 22:00,Quitman,GA,Triangle,3 minutes,Triangle object moving north.,41761
4/24/14 20:00,Kelowna (Canada),BC,Triangle,10 minutes,"Boomerang, V-shaped, craft with five bright lights as seen at Phoenix.",41978
4/23/14 23:00,Port Rowan (Canada),ON,Triangle,All night,Everything from black triangles to Multi coloured objects near our home each night.,41753
4/23/14 22:40,Tulsa,OK,Triangle,4-5 minutes,"Pyramid shaped UFO sighted over Southern Hills Golf Course Wednesday, April 23rd over TULSA, OKLAHOMA.",41753
4/23/14 19:35,Nikko (Japan),,Triangle,5 minutes,"Huge silent slowly moving triangle craft in the sky over the mountains in Nikko, Japan.",41753
4/22/14 21:17,Fletcher,NC,Triangle,20 seconds,Triangular craft with lights on each vertice spotted silently hovering 30-40 feet above a field off I-26 East at exit 54 in Fletcher.,41753
4/22/14 21:00,Morristown,TN,Triangle,2-3 minutes,"UFO, 3 larger lights form triangle, 1 smaller dim light on top, all non flashing, fast/silent flight, military jet in pursuit (slower).",41753
4/22/14 02:30,Sam's Gap (Top of NC/TN Mountain),NC,Triangle,4 minutes,Large triangular shaped craft about a hand size (extending my hand straight out).,41753
4/22/14 00:26,Grande Prairie (Canada),AB,Triangle,4 seconds,Lopsided Triangular Set of Lights travelling in unisom from east to west across the night sky.,41753
4/21/14 22:20,Ozark (5 miles south of),MO,Triangle,2 minutes,"Colorful Green, Blue, and Red lights, so bright with color in a trianglular shape.",41767
4/21/14 08:40,Glen Rock,NJ,Triangle,15 minutes,Looked up and saw one object hovering then a second but had white likes then a third joined them which had a green light.,41753
4/20/14 21:20,Louisville,KY,Triangle,Ten minutes,Orange triangle shaped objects seen over neighborhood.,41753
4/19/14 20:47,Richmond,KY,Triangle,5 minutes,"We saw a triangular craft with white lights in the sky traveling from Lexington, Kentucky home to Barbourville, Kentucky.",41753
4/17/14 22:30,Hallsville,OH,Triangle,30 minutes,"Low flying ""star"" seen hovering around Tar Hollow Forest. ~11pm on most clear nights.",41753
4/17/14 22:00,Columbus,MS,Triangle,20 seconds,"Dark object, three lights on side, moving quickly.",41747
4/17/14 22:00,West Milford,NJ,Triangle,30 minutes,I was riding in the car with my mom and out of no where this triangular spaceship flies very low right over our car. It had 4 lights in,41747
4/16/14 22:40,Branson,MO,Triangle,4-5 seconds,It was a black triangle with no sound heading from the south to the north real fast.,41767
4/15/14 23:00,Thermopolis,WY,Triangle,5 minutes,"Around 11 pm my husband and I stepped out onto our porch so I could have a cigarette We observed 3 bright lights,strobe like, set up i",42202
4/15/14 01:15,Grants,NM,Triangle,1 minute,"Triangular, soundless UFO observed in Grants, NM during ""blood moon"" eclipse event.",41747
4/14/14 22:45,Wasilla,AK,Triangle,1 minute,3 red-orange lights on low flying UFO(s) off Parks Hwy in Wasilla in triangle formation.,41747
4/13/14 21:00,Roseville,MI,Triangle,10-15 minutes,"2113 approximately on 4/13/14, 12 and Gratiot area in Roseville MI, I was looking NW and saw three bright flickering orange lights in a",41747
4/13/14 12:00,Snoqualmie Pass,WA,Triangle,1 minute,"My Aunt and I witnessed two drone size, fast, stealth like crafts fly past us on snoqualmie pass April 13.",41747
4/11/14 21:30,Howard Lake,MN,Triangle,10 minutes,"Large, triangular craft with three bright orange-yellow lights that faded out; was witnessed for approx. 10 minutes.",41747
4/11/14 21:29,Dexterville,WI,Triangle,3 minutes,Huge Triangle Shaped Craft Sighted.,41747
4/11/14 21:29,Dexterville,WI,Triangle,3 minutes,"What Were They, And Did One Explode?",41747
4/11/14 21:20,Albany,OH,Triangle,,"Three bright orb like lights in a triangular formation, Vales Mill Road, Albany.",41747
4/10/14 22:00,Belmont,NC,Triangle,5 minutes,"Silent, hovering black triangle with red lights that went on and off.",42117
4/10/14 21:30,San Rafael,CA,Triangle,4 minutes,"Looked in the sky and saw a very bright light. Suddenly, it bagan to move. It flashed its lights off and then when it flashed back on,",41740
4/10/14 21:25,Turlock,CA,Triangle,5 seconds,"Bluish/Turquoise flying object over Turlock, CA.",41740
4/10/14 21:00,Kingstree,SC,Triangle,10 minutes,"Aircraft flying over home in Kingstree, SC.",41747
4/10/14 08:30,Crestview,FL,Triangle,Few minutes,White flashes in the sky and a triangular craft with three red lights.,41747
4/10/14 00:00,Oakland Park,FL,Triangle,4 hours,This has been happening to me for 4 months to my knowledge.,41740
4/9/14 23:48,Chicago,IL,Triangle,Ongoing,Triangle shaped craft sighted in Chicago sky making unnatural movements.,41740
4/9/14 21:30,Buckingham,PA,Triangle,2 minutes,Much quieter than a jet or a propeller plan yet not a glider. It made a mechanical sound. Shaped like a triangle with two white lights,41740
4/9/14 00:15,Pembroke,MA,Triangle,50 minutes,3 large slow quiet planes flying low over Pembroke to Boston,41740
