,  Location,     Time,     Truth
2421,      WEST,    NIGHT,  FIREBALL
2422,      WEST,    NIGHT,  FIREBALL
2423,     SOUTH,    NIGHT,  FIREBALL
2424,     SOUTH,    NIGHT,  FIREBALL
2425,     SOUTH,    NIGHT,  FIREBALL
2426,     SOUTH,    NIGHT,  FIREBALL
2427,     SOUTH,    NIGHT,  FIREBALL
2428,      WEST,    NIGHT,  FIREBALL
2429,   MIDWEST,    NIGHT,  FIREBALL
2430,     SOUTH,    NIGHT,  FIREBALL
2431, NORTHWEST,    NIGHT,  FIREBALL
2432, NORTHWEST,    NIGHT,  FIREBALL
2433,   MIDWEST,    NIGHT,  FIREBALL
2434, NORTHWEST,    NIGHT,  FIREBALL
2435,      WEST,    NIGHT,  FIREBALL
2436, NORTHWEST,    NIGHT,  FIREBALL
2437,   MIDWEST,    NIGHT,  FIREBALL
2438,     SOUTH,    NIGHT,  FIREBALL
2439, NORTHWEST,    NIGHT,  FIREBALL
2440,     SOUTH,    NIGHT,  FIREBALL
2441, NORTHWEST,    NIGHT,  FIREBALL
2442, NORTHWEST,    NIGHT,  FIREBALL
2443,     SOUTH,    NIGHT,  FIREBALL
2444,      WEST,    NIGHT,  FIREBALL
2445, NORTHWEST,    NIGHT,  FIREBALL
2446, NORTHWEST,    NIGHT,  FIREBALL
2447,     SOUTH,    NIGHT,  FIREBALL
2448,     SOUTH,    NIGHT,  FIREBALL
2449,   MIDWEST,    NIGHT,  FIREBALL
2450,   MIDWEST,    NIGHT,  FIREBALL
2451,     SOUTH,    NIGHT,  FIREBALL
2452,   MIDWEST,    NIGHT,  FIREBALL
2453,   MIDWEST,    NIGHT,  FIREBALL
2454,     SOUTH,    NIGHT,  FIREBALL
2455,   MIDWEST,    NIGHT,  FIREBALL
2456,      WEST,AFTERNOON,  FIREBALL
2457,     SOUTH,    NIGHT,  FIREBALL
2458, NORTHWEST,    NIGHT,  FIREBALL
2459, NORTHWEST,    NIGHT,  FIREBALL
2460,      WEST,    NIGHT,  FIREBALL
2461, NORTHWEST,    NIGHT,  FIREBALL
2462,      WEST,    NIGHT,  FIREBALL
2463,   MIDWEST,    NIGHT,  FIREBALL
2464,     SOUTH,    NIGHT,  FIREBALL
2465,   MIDWEST,    NIGHT,  FIREBALL
2466,      WEST,    NIGHT,  FIREBALL
2467,      WEST,    NIGHT,  FIREBALL
2468,     SOUTH,    NIGHT,  FIREBALL
2469,      WEST,    NIGHT,  FIREBALL
2470,     SOUTH,    NIGHT,  FIREBALL
2471,   MIDWEST,    NIGHT,  FIREBALL
2472, NORTHWEST,    NIGHT,  FIREBALL
2473,     SOUTH,    NIGHT,  FIREBALL
2474,      WEST,    NIGHT,  FIREBALL
2475,   MIDWEST,    NIGHT,  FIREBALL
2476,   MIDWEST,    NIGHT,  FIREBALL
2477,      WEST,    NIGHT,  FIREBALL
2478,      WEST,    NIGHT,  FIREBALL
2479,     SOUTH,    NIGHT,  FIREBALL
2480,   MIDWEST,    NIGHT,  FIREBALL
2481,   MIDWEST,    NIGHT,  FIREBALL
2482, NORTHWEST,    NIGHT,  FIREBALL
2483, NORTHWEST,    NIGHT,  FIREBALL
2484,   MIDWEST,    NIGHT,  FIREBALL
2485,      WEST,    NIGHT,  FIREBALL
2486,     SOUTH,    NIGHT,  FIREBALL
2487, NORTHWEST,    NIGHT,  FIREBALL
2488,   MIDWEST,    NIGHT,  FIREBALL
2489,     SOUTH,    NIGHT,  FIREBALL
2490,     SOUTH,    NIGHT,  FIREBALL
2491,      WEST,    NIGHT,  FIREBALL
2492,   MIDWEST,    NIGHT,  FIREBALL
2493,   MIDWEST,    NIGHT,  FIREBALL
2494,     SOUTH,    NIGHT,  FIREBALL
2495, NORTHWEST,    NIGHT,  FIREBALL
2496, NORTHWEST,    NIGHT,  FIREBALL
2497,      WEST,    NIGHT,  FIREBALL
2498, NORTHWEST,    NIGHT,  FIREBALL
2499,     SOUTH,    NIGHT,  FIREBALL
2500,     SOUTH,    NIGHT,  FIREBALL
2501, NORTHWEST,    NIGHT,  FIREBALL
2502, NORTHWEST,    NIGHT,  FIREBALL
2503, NORTHWEST,    NIGHT,  FIREBALL
2504,   MIDWEST,    NIGHT,  FIREBALL
2505,     SOUTH,    NIGHT,  FIREBALL
2506,      WEST,    NIGHT,  FIREBALL
2507,      WEST,    NIGHT,  FIREBALL
2508, NORTHWEST,    NIGHT,  FIREBALL
2509,      WEST,    NIGHT,  FIREBALL
2510,      WEST,    NIGHT,  FIREBALL
2511, NORTHWEST,    NIGHT,  FIREBALL
2512,     SOUTH,    NIGHT,  FIREBALL
2513,     SOUTH,    NIGHT,  FIREBALL
2514,     SOUTH,    NIGHT,  FIREBALL
2515, NORTHWEST,    NIGHT,  FIREBALL
2516,      WEST,    NIGHT,  FIREBALL
2517, NORTHWEST,    NIGHT,  FIREBALL
2518,      WEST,    NIGHT,  FIREBALL
2519, NORTHWEST,    NIGHT,  FIREBALL
2520,      WEST,    NIGHT,  FIREBALL
2521,   MIDWEST,    NIGHT,  FIREBALL
2522,     SOUTH,    NIGHT,  FIREBALL
2523,     SOUTH,    NIGHT,  FIREBALL
2524, NORTHWEST,  MORNING,  FIREBALL
2525, NORTHWEST,    NIGHT,  FIREBALL
2526,      WEST,    NIGHT,  FIREBALL
2527, NORTHWEST,    NIGHT,  FIREBALL
2528,     SOUTH,    NIGHT,  FIREBALL
2529, NORTHWEST,AFTERNOON,  FIREBALL
2530,     SOUTH,    NIGHT,  FIREBALL
2531,   MIDWEST,    NIGHT,  FIREBALL
2532,      WEST,    NIGHT,  FIREBALL
2533,     SOUTH,  MORNING,  FIREBALL
2534, NORTHWEST,    NIGHT,  FIREBALL
2535,      WEST,    NIGHT,  FIREBALL
2536,      WEST,    NIGHT,  FIREBALL
2537,      WEST,    NIGHT,  FIREBALL
2538,     SOUTH,AFTERNOON,  FIREBALL
2539,     SOUTH,    NIGHT,  FIREBALL
2540,   MIDWEST,    NIGHT,  FIREBALL
2541,     SOUTH,    NIGHT,  FIREBALL
2542,      WEST,    NIGHT,  FIREBALL
2543, NORTHWEST,    NIGHT,  FIREBALL
2544,   MIDWEST,    NIGHT,  FIREBALL
2545,   MIDWEST,    NIGHT,  FIREBALL
2546,     SOUTH,  MORNING,  FIREBALL
2547, NORTHWEST,    NIGHT,  FIREBALL
2548,     SOUTH,    NIGHT,  FIREBALL
2549,      WEST,    NIGHT,  FIREBALL
2550,   MIDWEST,  MORNING,  FIREBALL
2551,      WEST,    NIGHT,  FIREBALL
2552, NORTHWEST,    NIGHT,  FIREBALL
2553,   MIDWEST,    NIGHT,  FIREBALL
2554,     SOUTH,    NIGHT,  FIREBALL
2555,     SOUTH,    NIGHT,  FIREBALL
2556,      WEST,    NIGHT,  FIREBALL
2557, NORTHWEST,    NIGHT,  FIREBALL
2558, NORTHWEST,    NIGHT,  FIREBALL
2559,     SOUTH,  MORNING,  FIREBALL
2560,   MIDWEST,    NIGHT,  FIREBALL
2561,     SOUTH,    NIGHT,  FIREBALL
2562,   MIDWEST,    NIGHT,  FIREBALL
2563,     SOUTH,    NIGHT,  FIREBALL
2564,     SOUTH,    NIGHT,  FIREBALL
2565,     SOUTH,    NIGHT,  FIREBALL
2566,     SOUTH,    NIGHT,  FIREBALL
2567, NORTHWEST,    NIGHT,  FIREBALL
2568,     SOUTH,    NIGHT,  FIREBALL
2569,   MIDWEST,    NIGHT,  FIREBALL
2570,      WEST,    NIGHT,  FIREBALL
2571,   MIDWEST,    NIGHT,  FIREBALL
2572,     SOUTH,    NIGHT,  FIREBALL
2573,     SOUTH,    NIGHT,  FIREBALL
2574,     SOUTH,    NIGHT,  FIREBALL
2575,   MIDWEST,    NIGHT,  FIREBALL
2576,      WEST,    NIGHT,  FIREBALL
2577, NORTHWEST,    NIGHT,  FIREBALL
2578,      WEST,    NIGHT,  FIREBALL
2579,      WEST,    NIGHT,  FIREBALL
2580,   MIDWEST,    NIGHT,  FIREBALL
2581, NORTHWEST,    NIGHT,  FIREBALL
2582, NORTHWEST,    NIGHT,  FIREBALL
2583,      WEST,    NIGHT,  FIREBALL
2584,      WEST,    NIGHT,  FIREBALL
2585,     SOUTH,    NIGHT,  FIREBALL
2586, NORTHWEST,    NIGHT,  FIREBALL
2587, NORTHWEST,AFTERNOON,  FIREBALL
2588,   MIDWEST,    NIGHT,  FIREBALL
2589, NORTHWEST,    NIGHT,  FIREBALL
2590,      WEST,    NIGHT,  FIREBALL
2591,      WEST,    NIGHT,  FIREBALL
2592,     SOUTH,    NIGHT,  FIREBALL
2593,   MIDWEST,    NIGHT,  FIREBALL
2594,      WEST,  MORNING,  FIREBALL
2595, NORTHWEST,    NIGHT,  FIREBALL
2596,     SOUTH,    NIGHT,  FIREBALL
2597,      WEST,    NIGHT,  FIREBALL
2598,      WEST,    NIGHT,  FIREBALL
2599,     SOUTH,    NIGHT,  FIREBALL
2600,   MIDWEST,    NIGHT,  FIREBALL
2601,      WEST,    NIGHT,  FIREBALL
2602,      WEST,    NIGHT,  FIREBALL
2603,      WEST,    NIGHT,  FIREBALL
2604, NORTHWEST,    NIGHT,  FIREBALL
2605,     SOUTH,  MORNING,  FIREBALL
2606, NORTHWEST,    NIGHT,  FIREBALL
2607,   MIDWEST,    NIGHT,  FIREBALL
2608,      WEST,    NIGHT,  FIREBALL
2609,      WEST,    NIGHT,  FIREBALL
2610,     SOUTH,    NIGHT,  FIREBALL
2611,      WEST,    NIGHT,  FIREBALL
2612,     SOUTH,    NIGHT,  FIREBALL
2613,   MIDWEST,    NIGHT,  FIREBALL
2614,      WEST,    NIGHT,  FIREBALL
2615,   MIDWEST,    NIGHT,  FIREBALL
2616,   MIDWEST,    NIGHT,  FIREBALL
2617,   MIDWEST,    NIGHT,  FIREBALL
2618,   MIDWEST,    NIGHT,  FIREBALL
2619, NORTHWEST,    NIGHT,  FIREBALL
2620, NORTHWEST,    NIGHT,  FIREBALL
2621,      WEST,    NIGHT,  FIREBALL
2622, NORTHWEST,    NIGHT,  FIREBALL
2623,     SOUTH,  MORNING,  FIREBALL
2624,      WEST,    NIGHT,  FIREBALL
2625,   MIDWEST,    NIGHT,  FIREBALL
2626,     SOUTH,    NIGHT,  FIREBALL
2627,     SOUTH,    NIGHT,  FIREBALL
2628,     SOUTH,    NIGHT,  FIREBALL
2629,     SOUTH,    NIGHT,  FIREBALL
2630,      WEST,    NIGHT,  FIREBALL
2631,     SOUTH,    NIGHT,  FIREBALL
2632,   MIDWEST,    NIGHT,  FIREBALL
2633,      WEST,    NIGHT,  FIREBALL
2634,   MIDWEST,    NIGHT,  FIREBALL
2635,     SOUTH,    NIGHT,  FIREBALL
2636,      WEST,    NIGHT,  FIREBALL
2637,   MIDWEST,  MORNING,  FIREBALL
2638,     SOUTH,    NIGHT,  FIREBALL
2639,     SOUTH,    NIGHT,  FIREBALL
2640,      WEST,    NIGHT,  FIREBALL
2641, NORTHWEST,    NIGHT,  FIREBALL
2642,      WEST,    NIGHT,  FIREBALL
2643,   MIDWEST,    NIGHT,  FIREBALL
2644,     SOUTH,    NIGHT,  FIREBALL
2645,      WEST,  MORNING,  FIREBALL
2646,      WEST,    NIGHT,  FIREBALL
2647,      WEST,    NIGHT,  FIREBALL
2648,      WEST,    NIGHT,  FIREBALL
2649,   MIDWEST,    NIGHT,  FIREBALL
2650,      WEST,    NIGHT,  FIREBALL
2651, NORTHWEST,    NIGHT,  FIREBALL
2652,   MIDWEST,    NIGHT,  FIREBALL
2653,      WEST,    NIGHT,  FIREBALL
2654, NORTHWEST,    NIGHT,  FIREBALL
2655,      WEST,    NIGHT,  FIREBALL
2656,      WEST,    NIGHT,  FIREBALL
2657,     SOUTH,    NIGHT,  FIREBALL
2658,      WEST,    NIGHT,  FIREBALL
2659,     SOUTH,    NIGHT,  FIREBALL
2660,     SOUTH,    NIGHT,  FIREBALL
2661,     SOUTH,    NIGHT,  FIREBALL
2662,      WEST,    NIGHT,  FIREBALL
2663,     SOUTH,    NIGHT,  FIREBALL
2664, NORTHWEST,  MORNING,  FIREBALL
2665,   MIDWEST,    NIGHT,  FIREBALL
2666,     SOUTH,    NIGHT,  FIREBALL
2667,      WEST,    NIGHT,  FIREBALL
2668,     SOUTH,    NIGHT,  FIREBALL
2669,      WEST,    NIGHT,  FIREBALL
2670,     SOUTH,    NIGHT,  FIREBALL
2671,      WEST,    NIGHT,  FIREBALL
2672,   MIDWEST,    NIGHT,  FIREBALL
2673,      WEST,    NIGHT,  FIREBALL
2674,     SOUTH,AFTERNOON,  FIREBALL
2675, NORTHWEST,    NIGHT,  FIREBALL
2676,     SOUTH,    NIGHT,  FIREBALL
2677,   MIDWEST,    NIGHT,  FIREBALL
2678,      WEST,    NIGHT,  FIREBALL
2679,     SOUTH,    NIGHT,  FIREBALL
2680, NORTHWEST,    NIGHT,  FIREBALL
2681,   MIDWEST,  MORNING,  FIREBALL
2682, NORTHWEST,    NIGHT,  FIREBALL
2683, NORTHWEST,    NIGHT,  FIREBALL
2684,     SOUTH,    NIGHT,  FIREBALL
2685, NORTHWEST,    NIGHT,  FIREBALL
2686, NORTHWEST,    NIGHT,  FIREBALL
2687,      WEST,    NIGHT,  FIREBALL
2688,     SOUTH,    NIGHT,  FIREBALL
2689, NORTHWEST,    NIGHT,  FIREBALL
2690,     SOUTH,    NIGHT,  FIREBALL
2691,     SOUTH,    NIGHT,  FIREBALL
2692,      WEST,    NIGHT,  FIREBALL
2693,   MIDWEST,    NIGHT,  FIREBALL
2694,     SOUTH,    NIGHT,  FIREBALL
2695,     SOUTH,    NIGHT,  FIREBALL
2696,      WEST,  MORNING,  FIREBALL
2697,      WEST,AFTERNOON,  FIREBALL
2698,      WEST,    NIGHT,  FIREBALL
2699,      WEST,    NIGHT,  FIREBALL
2700,      WEST,    NIGHT,  FIREBALL
2701,      WEST,    NIGHT,  FIREBALL
2702,      WEST,    NIGHT,  FIREBALL
2703,      WEST,    NIGHT,  FIREBALL
2704,     SOUTH,    NIGHT,  FIREBALL
2705,   MIDWEST,    NIGHT,  FIREBALL
2706,   MIDWEST,    NIGHT,  FIREBALL
2707,   MIDWEST,    NIGHT,  FIREBALL
2708,      WEST,    NIGHT,  FIREBALL
2709,      WEST,    NIGHT,  FIREBALL
2710, NORTHWEST,    NIGHT,  FIREBALL
2711,      WEST,    NIGHT,  FIREBALL
2712,      WEST,    NIGHT,  FIREBALL
2713,     SOUTH,    NIGHT,  FIREBALL
2714,      WEST,    NIGHT,  FIREBALL
2715,   MIDWEST,    NIGHT,  FIREBALL
2716,     SOUTH,    NIGHT,  FIREBALL
2717,     SOUTH,    NIGHT,  FIREBALL
2718,     SOUTH,    NIGHT,  FIREBALL
2719,   MIDWEST,    NIGHT,  FIREBALL
2720,     SOUTH,  MORNING,  FIREBALL
2721, NORTHWEST,    NIGHT,  FIREBALL
2722, NORTHWEST,    NIGHT,  FIREBALL
2723, NORTHWEST,  MORNING,  FIREBALL
2724,     SOUTH,    NIGHT,  FIREBALL
2725,     SOUTH,    NIGHT,  FIREBALL
2726,      WEST,    NIGHT,  FIREBALL
2727,      WEST,AFTERNOON,  FIREBALL
2728,      WEST,    NIGHT,  FIREBALL
2729,      WEST,    NIGHT,  FIREBALL
2730,   MIDWEST,    NIGHT,  FIREBALL
2731,   MIDWEST,    NIGHT,  FIREBALL
2732,     SOUTH,    NIGHT,  FIREBALL
2733,     SOUTH,    NIGHT,  FIREBALL
2734,      WEST,    NIGHT,  FIREBALL
2735,      WEST,    NIGHT,  FIREBALL
2736,      WEST,    NIGHT,  FIREBALL
2737,     SOUTH,    NIGHT,  FIREBALL
2738,      WEST,    NIGHT,  FIREBALL
2739,      WEST,    NIGHT,  FIREBALL
2740, NORTHWEST,  MORNING,  FIREBALL
2741, NORTHWEST,    NIGHT,  FIREBALL
2742, NORTHWEST,    NIGHT,  FIREBALL
2743,     SOUTH,    NIGHT,  FIREBALL
2744,     SOUTH,    NIGHT,  FIREBALL
2745, NORTHWEST,    NIGHT,  FIREBALL
2746,     SOUTH,    NIGHT,  FIREBALL
2747,      WEST,    NIGHT,  FIREBALL
2748,      WEST,    NIGHT,  FIREBALL
2749,     SOUTH,    NIGHT,  FIREBALL
2750,   MIDWEST,    NIGHT,  FIREBALL
2751,     SOUTH,    NIGHT,  FIREBALL
2752,     SOUTH,    NIGHT,  FIREBALL
2753,      WEST,    NIGHT,  FIREBALL
2754,      WEST,    NIGHT,  FIREBALL
2755,      WEST,    NIGHT,  FIREBALL
2756,     SOUTH,    NIGHT,  FIREBALL
2757,     SOUTH,AFTERNOON,  FIREBALL
2758,     SOUTH,    NIGHT,  FIREBALL
2759,   MIDWEST,    NIGHT,  FIREBALL
2760,      WEST,    NIGHT,  FIREBALL
2761,     SOUTH,    NIGHT,  FIREBALL
2762,   MIDWEST,AFTERNOON,  FIREBALL
2763, NORTHWEST,    NIGHT,  FIREBALL
2764, NORTHWEST,    NIGHT,  FIREBALL
2765, NORTHWEST,    NIGHT,  FIREBALL
2766,      WEST,    NIGHT,  FIREBALL
2767, NORTHWEST,    NIGHT,  FIREBALL
2768,     SOUTH,    NIGHT,  FIREBALL
2769,      WEST,    NIGHT,  FIREBALL
2770,     SOUTH,    NIGHT,  FIREBALL
2771,      WEST,    NIGHT,  FIREBALL
2772,      WEST,    NIGHT,  FIREBALL
2773,     SOUTH,  MORNING,  FIREBALL
2774,      WEST,    NIGHT,  FIREBALL
2775,     SOUTH,    NIGHT,  FIREBALL
2776,     SOUTH,    NIGHT,  FIREBALL
2777,     SOUTH,    NIGHT,  FIREBALL
2778,     SOUTH,    NIGHT,  FIREBALL
2779,     SOUTH,    NIGHT,  FIREBALL
2780,      WEST,    NIGHT,  FIREBALL
2781,      WEST,    NIGHT,  FIREBALL
2782,     SOUTH,    NIGHT,  FIREBALL
2783,      WEST,    NIGHT,  FIREBALL
2784,      WEST,    NIGHT,  FIREBALL
2785,      WEST,    NIGHT,  FIREBALL
2786,     SOUTH,    NIGHT,  FIREBALL
2787,     SOUTH,    NIGHT,  FIREBALL
2788,     SOUTH,    NIGHT,  FIREBALL
2789,      WEST,    NIGHT,  FIREBALL
2790, NORTHWEST,    NIGHT,  FIREBALL
2791,      WEST,    NIGHT,  FIREBALL
2792, NORTHWEST,    NIGHT,  FIREBALL
2793,      WEST,    NIGHT,  FIREBALL
2794,      WEST,    NIGHT,  FIREBALL
2795, NORTHWEST,    NIGHT,  FIREBALL
2796,     SOUTH,    NIGHT,  FIREBALL
2797,      WEST,    NIGHT,  FIREBALL
2798,      WEST,    NIGHT,  FIREBALL
2799,      WEST,    NIGHT,  FIREBALL
2800,      WEST,    NIGHT,  FIREBALL
2801,     SOUTH,    NIGHT,  FIREBALL
2802,     SOUTH,    NIGHT,  FIREBALL
2803,   MIDWEST,    NIGHT,  FIREBALL
2804,     SOUTH,    NIGHT,  FIREBALL
2805,      WEST,    NIGHT,  FIREBALL
2806,     SOUTH,    NIGHT,  FIREBALL
2807,     SOUTH,    NIGHT,  FIREBALL
2808,     SOUTH,    NIGHT,  FIREBALL
2809,     SOUTH,    NIGHT,  FIREBALL
2810, NORTHWEST,AFTERNOON,  FIREBALL
2811,   MIDWEST,    NIGHT,  FIREBALL
2812,   MIDWEST,    NIGHT,  FIREBALL
2813,     SOUTH,    NIGHT,  FIREBALL
2814, NORTHWEST,    NIGHT,  FIREBALL
2815,     SOUTH,    NIGHT,  FIREBALL
2816,      WEST,    NIGHT,  FIREBALL
2817,     SOUTH,AFTERNOON,  FIREBALL
2818,     SOUTH,    NIGHT,  FIREBALL
2819,     SOUTH,    NIGHT,  FIREBALL
2820,     SOUTH,    NIGHT,  FIREBALL
2821,      WEST,    NIGHT,  FIREBALL
2822,     SOUTH,    NIGHT,  FIREBALL
2823, NORTHWEST,    NIGHT,  FIREBALL
2824,     SOUTH,    NIGHT,  FIREBALL
2825,     SOUTH,    NIGHT,  FIREBALL
2826,     SOUTH,    NIGHT,  FIREBALL
2827,   MIDWEST,  MORNING,  FIREBALL
2828,     SOUTH,    NIGHT,  FIREBALL
2829,     SOUTH,    NIGHT,  FIREBALL
2830,      WEST,    NIGHT,  FIREBALL
2831, NORTHWEST,  MORNING,  FIREBALL
2832,      WEST,    NIGHT,  FIREBALL
2833,      WEST,    NIGHT,  FIREBALL
2834,      WEST,    NIGHT,  FIREBALL
2835,     SOUTH,    NIGHT,  FIREBALL
2836,      WEST,    NIGHT,  FIREBALL
2837,     SOUTH,  MORNING,  FIREBALL
2838,     SOUTH,    NIGHT,  FIREBALL
2839,     SOUTH,    NIGHT,  FIREBALL
2840,      WEST,    NIGHT,  FIREBALL
2841,     SOUTH,    NIGHT,  FIREBALL
2842,     SOUTH,  MORNING,  FIREBALL
2843,     SOUTH,    NIGHT,  FIREBALL
2844,     SOUTH,AFTERNOON,  FIREBALL
2845,     SOUTH,  MORNING,  FIREBALL
2846,     SOUTH,    NIGHT,  FIREBALL
2847, NORTHWEST,    NIGHT,  FIREBALL
2848,      WEST,    NIGHT,  FIREBALL
2849,      WEST,    NIGHT,  FIREBALL
2850,      WEST,    NIGHT,  FIREBALL
2851, NORTHWEST,AFTERNOON,  FIREBALL
2852,   MIDWEST,    NIGHT,  FIREBALL
2853,      WEST,  MORNING,  FIREBALL
2854,      WEST,    NIGHT,  FIREBALL
2855,     SOUTH,    NIGHT,  FIREBALL
2856, NORTHWEST,    NIGHT,  FIREBALL
2857,   MIDWEST,    NIGHT,  FIREBALL
2858,   MIDWEST,    NIGHT,  FIREBALL
2859,     SOUTH,    NIGHT,  FIREBALL
2860,      WEST,    NIGHT,  FIREBALL
2861,     SOUTH,    NIGHT,  FIREBALL
2862,     SOUTH,    NIGHT,  FIREBALL
2863,      WEST,    NIGHT,  FIREBALL
2864,      WEST,    NIGHT,  FIREBALL
2865,     SOUTH,    NIGHT,  FIREBALL
2866,     SOUTH,    NIGHT,  FIREBALL
2867,      WEST,    NIGHT,  FIREBALL
2868,     SOUTH,    NIGHT,  FIREBALL
2869,      WEST,    NIGHT,  FIREBALL
2870,     SOUTH,    NIGHT,  FIREBALL
2871,      WEST,    NIGHT,  FIREBALL
2872,      WEST,    NIGHT,  FIREBALL
2873,      WEST,    NIGHT,  FIREBALL
2874,      WEST,    NIGHT,  FIREBALL
2875,   MIDWEST,    NIGHT,  FIREBALL
2876,   MIDWEST,    NIGHT,  FIREBALL
2877,   MIDWEST,    NIGHT,  FIREBALL
2878, NORTHWEST,AFTERNOON,  FIREBALL
2879,      WEST,  MORNING,  FIREBALL
2880,   MIDWEST,    NIGHT,  FIREBALL
2881,   MIDWEST,    NIGHT,  FIREBALL
2882, NORTHWEST,    NIGHT,  FIREBALL
2883,     SOUTH,    NIGHT,  FIREBALL
2884,     SOUTH,    NIGHT,  FIREBALL
2885,     SOUTH,    NIGHT,  FIREBALL
2886,     SOUTH,    NIGHT,  FIREBALL
2887, NORTHWEST,    NIGHT,  FIREBALL
2888, NORTHWEST,    NIGHT,  FIREBALL
2889, NORTHWEST,AFTERNOON,  FIREBALL
2890, NORTHWEST,    NIGHT,  FIREBALL
2891,      WEST,    NIGHT,  FIREBALL
2892,     SOUTH,AFTERNOON,  FIREBALL
2893,     SOUTH,    NIGHT,  FIREBALL
2894,     SOUTH,    NIGHT,  FIREBALL
2895,     SOUTH,    NIGHT,  FIREBALL
2896, NORTHWEST,    NIGHT,  FIREBALL
2897,   MIDWEST,    NIGHT,  FIREBALL
2898, NORTHWEST,    NIGHT,  FIREBALL
2899,      WEST,    NIGHT,  FIREBALL
2900,     SOUTH,    NIGHT,  FIREBALL
2901,      WEST,    NIGHT,  FIREBALL
2902,     SOUTH,    NIGHT,  FIREBALL
2903,      WEST,    NIGHT,  FIREBALL
2904, NORTHWEST,    NIGHT,  FIREBALL
2905,   MIDWEST,    NIGHT,  FIREBALL
2906,   MIDWEST,AFTERNOON,  FIREBALL
2907,   MIDWEST,  MORNING,  FIREBALL
2908, NORTHWEST,    NIGHT,  FIREBALL
2909,     SOUTH,    NIGHT,  FIREBALL
2910,     SOUTH,    NIGHT,  FIREBALL
2911,     SOUTH,    NIGHT,  FIREBALL
2912,   MIDWEST,AFTERNOON,  FIREBALL
2913, NORTHWEST,    NIGHT,  FIREBALL
2914,     SOUTH,    NIGHT,  FIREBALL
2915,   MIDWEST,    NIGHT,  FIREBALL
2916,     SOUTH,    NIGHT,  FIREBALL
2917,     SOUTH,    NIGHT,  FIREBALL
2918,     SOUTH,    NIGHT,  FIREBALL
2919,   MIDWEST,AFTERNOON,  FIREBALL
2920,   MIDWEST,    NIGHT,  FIREBALL
2921,   MIDWEST,    NIGHT,  FIREBALL
2922,     SOUTH,    NIGHT,  FIREBALL
2923, NORTHWEST,    NIGHT,  FIREBALL
2924, NORTHWEST,    NIGHT,  FIREBALL
2925, NORTHWEST,    NIGHT,  FIREBALL
2926, NORTHWEST,    NIGHT,  FIREBALL
2927,      WEST,    NIGHT,  FIREBALL
2928,      WEST,    NIGHT,  FIREBALL
2929,      WEST,    NIGHT,  FIREBALL
2930, NORTHWEST,    NIGHT,  FIREBALL
2931,   MIDWEST,    NIGHT,  FIREBALL
2932,   MIDWEST,    NIGHT,  FIREBALL
2933,   MIDWEST,  MORNING,  FIREBALL
2934,      WEST,    NIGHT,  FIREBALL
2935,      WEST,    NIGHT,  FIREBALL
2936,   MIDWEST,    NIGHT,  FIREBALL
2937,      WEST,    NIGHT,  FIREBALL
2938,      WEST,AFTERNOON,  FIREBALL
2939,      WEST,AFTERNOON,  FIREBALL
2940,      WEST,AFTERNOON,  FIREBALL
2941,      WEST,AFTERNOON,  FIREBALL
2942,     SOUTH,    NIGHT,  FIREBALL
2943, NORTHWEST,    NIGHT,  FIREBALL
2944,      WEST,    NIGHT,  FIREBALL
2945,     SOUTH,AFTERNOON,  FIREBALL
2946,   MIDWEST,    NIGHT,  FIREBALL
2947, NORTHWEST,AFTERNOON,  FIREBALL
2948,      WEST,AFTERNOON,  FIREBALL
2949,     SOUTH,  MORNING,  FIREBALL
2950,     SOUTH,    NIGHT,  FIREBALL
2951, NORTHWEST,    NIGHT,  FIREBALL
2952,      WEST,    NIGHT,  FIREBALL
2953,      WEST,    NIGHT,  FIREBALL
2954,     SOUTH,    NIGHT,  FIREBALL
2955,     SOUTH,    NIGHT,  FIREBALL
2956,     SOUTH,    NIGHT,  FIREBALL
2957,   MIDWEST,    NIGHT,  FIREBALL
2958,     SOUTH,AFTERNOON,  FIREBALL
2959,      WEST,    NIGHT,  FIREBALL
2960,   MIDWEST,    NIGHT,  FIREBALL
2961,   MIDWEST,    NIGHT,  FIREBALL
2962,     SOUTH,    NIGHT,  FIREBALL
2963,     SOUTH,    NIGHT,  FIREBALL
2964,   MIDWEST,    NIGHT,  FIREBALL
2965, NORTHWEST,    NIGHT,  FIREBALL
2966, NORTHWEST,    NIGHT,  FIREBALL
2967,      WEST,    NIGHT,  FIREBALL
2968, NORTHWEST,    NIGHT,  FIREBALL
2969, NORTHWEST,AFTERNOON,  FIREBALL
2970, NORTHWEST,AFTERNOON,  FIREBALL
2971,     SOUTH,    NIGHT,  FIREBALL
2972,     SOUTH,    NIGHT,  FIREBALL
2973,      WEST,    NIGHT,  FIREBALL
2974,      WEST,    NIGHT,  FIREBALL
2975,   MIDWEST,    NIGHT,  FIREBALL
2976,   MIDWEST,    NIGHT,  FIREBALL
2977,      WEST,    NIGHT,  FIREBALL
2978,      WEST,AFTERNOON,  FIREBALL
2979, NORTHWEST,    NIGHT,  FIREBALL
2980,      WEST,    NIGHT,  FIREBALL
2981,     SOUTH,    NIGHT,  FIREBALL
2982,   MIDWEST,    NIGHT,  FIREBALL
2983,     SOUTH,  MORNING,  FIREBALL
2984,     SOUTH,    NIGHT,  FIREBALL
