Date / Time,City,State,Shape,Duration,Summary,Posted
7/4/14 22:14,Minneapolis,MN,Fireball,5 minutes,"At approximately 22:14 Central Time, I witnessed a bright-orange, orb-shaped object float across the eastern sky of Minneapolis.",42097
7/4/14 22:05,Birmingham,AL,Fireball,2 minutes,2 fireballs floated from opposite side of lake 50 meters over head. Crossed over our heads and disappeared 30 meters passed us. Objects,41825
7/4/14 22:00,Dubuque,IA,Fireball,1 minute,Fireball shot across the sky with a Northern trajectory.,41831
7/4/14 22:00,Seattle,WA,Fireball,5 minutes,Two fiery objects high in the sky before fireworks display.,41825
7/4/14 22:00,Louisburg,KS,Fireball,15 minutes,13 flaming objects floated over house in no formation coming from the southeast to the northwest.,41831
7/4/14 22:00,Sanford,FL,Fireball,2 minutes,"2 fireball looking orange balls, perfectly aligned moved across the sky.",41825
7/4/14 22:00,Minneapolis,MN,Fireball,10 minutes,A fireball/spherical kind of orange glove floating and it's July 4th but it's no mere firework.,41825
7/4/14 22:00,Babylon,NY,Fireball,20 minutes,"Bright consistently glowing reddish orbs,about twenty of them, traveling approximately 2,000 mph from west to east along the southern e",41825
7/4/14 22:00,Edgewater,FL,Fireball,0.0625,Orange Glowing ball traveling silently approximately 1500 feet along interstate.,41831
7/4/14 22:00,Withamsville,OH,Fireball,20 minutes,Fireballs and disk shaped object…….,41825
7/4/14 22:00,Sandusky,OH,Fireball,5-10,"S/E moving N/W one bigger dropping smaller lighted objects, 2nd higher up, stopped changed directions & then went south and vanished in",41825
7/4/14 21:50,Wellsboro,PA,Fireball,15 minutes,Orange fireball/sphere 3 in all.,41825
7/4/14 21:45,North Canton,OH,Fireball,5 minutes,"Me and a friend of mine were lighting off fireworks, when we noticed in the SW sky, two red/orange or fireballs objects slowly moving.",41831
7/4/14 21:40,Latrobe,PA,Fireball,4 minutes,"Getting ready for work, I was looking out of my 3rd floor apartment window. An orange type fireball craft was moving slowly across the",41825
7/4/14 21:30,Bluffton,SC,Fireball,10 minutes,Yellowish/orange lights hovering in the sky for about 10 minutes.,41831
7/4/14 21:30,Wilmington,NC,Fireball,20-30 seconds,Cluster of approxmitely 5 to 6 orange fireballs flying to the east and heading northeast over the ocean appearing to parallel the coast,41825
7/4/14 21:00,Middleburg,FL,Fireball,5 minutes,6 fireball type flying objects witnessed.,41831
7/4/14 21:00,Owensboro,KY,Fireball,~30 minutes,Numerous orange fireballs spotted,42069
7/4/14 21:00,Puyallup,WA,Fireball,2 hours,Red glowing lights over Puyallup.,41825
7/4/14 21:00,Sioux Falls,SD,Fireball,2 minutes,Fireball moving slowly.,41831
7/4/14 20:00,Las Vegas,NV,Fireball,,There was orange fire balls in the sky.,41825
7/4/14 00:15,Lynn,IN,Fireball,4 minutes,2 red fire balls at 45* in line north to south distance of craft 4 fingers a part at arms lenght no sound.,41825
7/4/14,Santa Ana,CA,Fireball,2 minutes,The orange fireball was high in the sky as it appeared.,41825
7/3/14 22:00,Brooksville,FL,Fireball,1 minutes,"Orange fireball/oval shaped objects hovered for 1 to 2 minutes, then disappeared.",41824
7/3/14 21:20,Naples,FL,Fireball,20 seconds,Red fireball started at coastline traveling west to east upwards and disappeared into clouds.,41824
7/3/14 21:15,Columbus,OH,Fireball,5 minutes,Six orange lights falling in a z pattern.,41824
7/3/14 21:15,Columbus,OH,Fireball,6 minutes,"While travelling through Columbus, Ohio, saw a bright object break into 3 pieces go dark and reappear as 6.",41825
7/3/14 21:00,Owensboro,KY,Fireball,several minutes,"Orange fireballs over Owensboro, KY",42069
7/2/14 22:30,Tucson,AZ,Fireball,1 minute,Orange orb.,41824
7/2/14 22:00,Wagner,SD,Fireball,5-10 minutes,"Orange lights over Wagner/Lake Andes area. May be flares, can anyone confirm?",41824
7/2/14 02:00,Mckittrick,CA,Fireball,1 minute,While at work in the oil fields I noticed a large bright orange fire ball flying across the sky for about a minute then it slowly faded,41824
7/1/14 22:30,Sault Ste Marie,ON,Fireball,2 minutes,Orange fireball over Sault Ste Marie,41840
6/30/14 23:30,Sylmar,CA,Fireball,15 minutes,"Cluster of flying orbs seen over Sylmar, CA",41824
6/30/14 20:45,Mansfield,MA,Fireball,4 minutes,Fireball,41824
6/30/14 10:20,Berlin,NH,Fireball,90 seconds,Fireball and blueball meet up.,41831
6/30/14 05:55,Hurst,TX,Fireball,4 seconds,Bright white fireball moving from North to South and then split into two pieces.,41824
6/30/14 00:10,New York City (Brooklyn),NY,Fireball,30-40 seconds,"3 orange orbs over Brooklyn, NY",41824
6/29/14 22:02,Salina,KS,Fireball,20 seconds,"Orange/Red circular shaped orbs moving in sky, there were 3 balls in a triangular figure floating these were NOT any type of lantern.",41824
6/29/14 00:00,Lake Worth,FL,Fireball,3-5 minutes,Red fire balls in Lake Worth in the sky.,41824
6/28/14 23:40,Myrtle Beach,SC,Fireball,40 seconds,Sitting watching what appeared at first to be a plane travelling across the sky. I thought it may have been the I'm because of the spe,41824
6/28/14 23:00,Levittown,NY,Fireball,3 minutes,5 fireball/orange shapes sitting in the sky for two minutes before disappearing.,41824
6/28/14 22:45,Weirton,WV,Fireball,5 minutes,Single bright orange light moving slowly east to north. Light seemed to be traveling away then abruptly disappeared.,41824
6/28/14 20:30,Vergennes,VT,Fireball,2-3 minutes,"Reddish-orange orb that moved noiselessly from east to west, about 1,000 feet up, then suddenly shot straight up until it was no longer",41825
6/28/14 00:00,Lake Worth,FL,Fireball,5 minutes,Was driving home from Walgreens around 11:30pm-12:30am and saw 3 Orange/Red Fireballs that where in a Triangular figure.I also saw what,41824
6/28/14,Billings,MT,Fireball,Getting off work,"Red fire balls over Billings, Montana,",41824
6/27/14 23:30,South Lansing,MI,Fireball,40 second,Orange fireball seen in South Lansing on 6/27/14.,41824
6/27/14 23:11,Harvester,MO,Fireball,3 minutes,"Orange/red ball of light streaming across the sky in Harvester, MO",41824
6/27/14 22:20,Cincinnati,OH,Fireball,30 seconds,Cincinnati.,41846
6/27/14 21:25,Midway,PA,Fireball,5 minutes,3 fireball lights near Pittsburgh Airport.,41824
6/26/14 23:30,Chandler,AZ,Fireball,10 minutes,"Orange round looking fireballs flying in the sky over Chandler, AZ.",41817
6/26/14 22:15,Myrtle Creek,OR,Fireball,20 minutes,Orange fireball observed in sky over Southern Oregon.,41824
6/26/14 22:15,Mundelein,IL,Fireball,15 seconds,"Point source light or burning object with unnatural jiggling motion, neither smoke nor sound.",41824
6/26/14 22:00,Litchfield,SC,Fireball,7 seconds,Fireball flashing lights over Litchfield.,41817
6/26/14 21:00,Garden City,SC,Fireball,1 hour,Multiple Fireballs sighted off Garden City pier,41824
6/26/14 11:30,Chandler,AZ,Fireball,10 minutes,"Round orange fireballs in the sky, made a triangle shape then disappeared.",41817
6/25/14 23:00,Garden City,SC,Fireball,30 minutes,4 red lights all next to each other rotating around it seemed then orange looking flare lights going upwards.,41817
6/25/14 23:00,Myrtle Beach,SC,Fireball,10 minutes,Orange lights.,41817
6/25/14 22:30,North Myrtle Beach,SC,Fireball,15-20 minutes,Orange duplicating lights over N. Myrtle Beach.,41817
6/25/14 11:15,Centralia,WA,Fireball,,Orange fireball.,41817
6/24/14 00:00,New York City (Manhattan),NY,Fireball,1 minute,Fireball over Manhattan,41817
6/23/14 23:15,Cherry Grove/Myrtle Beach,SC,Fireball,15,Saw a fireball that looked similar to a flare then followed by a linear stream of lights blinking in sequence disappearing to the left,41814
6/23/14 23:00,Lizerne County,PA,Fireball,1-2 minutes,Yellowish orange fireball dropped and turned black.,41824
6/23/14 22:45,Leland,NC,Fireball,1 minute,2 orange fireball lights parallel to each other flashed and faded,41817
6/23/14 22:00,Garden City,SC,Fireball,40 minutes,"My family is vacationing at Garden City. Last night I walked onto balcony of condo and saw three large orange lights come on, one two t",41814
6/23/14 22:00,Pima,AZ,Fireball,45 minutes,Lots of fireballs in the sky tonight.,41814
6/22/14 20:30,Fillmore,CA,Fireball,5-7 minutes,"Reddish-purple fireball seen above Fillmore, Ca. on a Sunday night.",41817
6/22/14 20:30,Prescott,AZ,Fireball,10 seconds,"A red fire-ball shot across, low in the sky and then disappeared instantly.",41814
6/21/14 23:20,Wayland,NY,Fireball,5 minutes,Fireball sighted moving across the sky in the Finger Lakes.,41814
6/21/14 23:15,Lowell,MA,Fireball,3 minutes,Reddish/orange fireball/orb glided silently from north to south across the sky.,41814
6/21/14 22:30,Whately,MA,Fireball,5 minutes,Orange fire ball looking object. Moved at different speeds.,41814
6/21/14 22:30,Lawrenceville,GA,Fireball,still going,"It looked like a star but it was flashing red and white, like a strobe. It stop flashing disappeared moved to the right, flashed.",41814
6/21/14 21:30,Buffalo,NY,Fireball,5 minutes,4 or 5 moving objects appeared on fire then disappeared. move like an airplane.,41814
6/21/14 21:30,Pico Rivera,CA,Fireball,5-10 minutes,Ten orange-yellow fireballs seen in the Los Angeles area,41817
6/21/14 21:00,Fryeburg,ME,Fireball,5 minutes,"Orange Orbs over Fryeburg, Maine.",41831
6/21/14 21:00,Lakeland,FL,Fireball,2-3 minutes,3 objects on fire moving higher and higher till out of sight.,41814
6/20/14 23:00,Beeton (Canada),ON,Fireball,10 minutes,6 and then 5 fireballl like objects appear from the west and slowly floated north.,41814
6/20/14 22:51,Savannah,GA,Fireball,15 seconds,Bright fireball in sky moving east.,41814
6/20/14 22:30,Orefield,PA,Fireball,0.0833333333,2 reddish orange orbs move over neighbors house silently in a slant formation when the one stops and hovers behind for a minute.,41817
6/20/14 22:20,Geneva,NY,Fireball,30 minutes,Red light flying large circles in the sky.,41840
6/20/14 20:45,O'Fallon,MO,Fireball,20 seconds,Orange fireball flying low following the highway.,41814
6/20/14 00:00,Ypsilanti,MI,Fireball,7 minutes,"I was on my deck and noticed two bright lights emerging above some trees at the house next door.

Detroit Metro is that direction, so",41810
6/19/14 20:50,Rainbow City,AL,Fireball,2 minutes,"4 objects, appeared to be flame of some type, in formation. Changed course and disappear.",41810
6/19/14 20:30,Englewood,FL,Fireball,15 minutes,"One fireball falling straight down, actually saw the flame flaring up. ((NUFORC Note: Possible meteor?? PD))",41810
6/18/14 23:00,Carlsbad/Oceanside,CA,Fireball,~1 hour,Two orbs hovering over military base for an hour or more.,41810
6/18/14 23:00,Oceanside,CA,Fireball,5 minutes,"Last night I was getting ready for bed,locking all the doors and windows. When I looked out of the sliding glass door a saw a orange ba",41810
6/18/14 23:00,Rancho Santa Margarita,CA,Fireball,15-20 minutes,"Large, slowly moving orange fireball along RSM Blvd.",41831
6/18/14 22:35,Virginia Beach,VA,Fireball,3-5 minutes,Fireball in the sky that changed direction.,41810
6/18/14 22:30,Chino,CA,Fireball,10 minutes,Huge bright orange light near the hills by the 91frwy between the 71 frwy and 15 frwy. First it was 1 light then another appeared next,41810
6/18/14 20:00,Laguna Niguel,CA,Fireball,2.5 hours,"Four unmoving orange spheres sighted over Orange County, CA.",41810
6/15/14 22:10,Cherry Hill,NJ,Fireball,10-15,4 round orange balls converged close to each then 3 shot off in different directions while one continued to hover for at least 10 minut,41810
6/15/14 21:15,Newport Beach,CA,Fireball,4 minutes,Orangish-Red UFO; disappears.,41810
6/15/14 09:30,Newton,NJ,Fireball,3 seconds,"Ball of light shot threw the sky. Fast, brigh,t and glowing. Was not a shooting star but similar.",41810
6/15/14 00:20,Brookings,SD,Fireball,10 minutes,"Three flare-like objects at Brookings, SD.",41810
6/14/14 23:40,Tampa,FL,Fireball,3-4 minutes,Fireballs over Carlton Arms North.,41810
6/14/14 23:17,New Bedford,MA,Fireball,2 minutes,"I was driving home on the highway and I always have ""eyes in the sky"" while driving.(not my first sighting) As I came off 195",41810
6/14/14 23:15,Milton (Canada),ON,Fireball,6 minutes,"3 reddish/orange Lights flying over Milton, Ontario on June 14 at 11:15 pm (Amazing Sighting)",41810
6/14/14 23:00,Easley,SC,Fireball,7 minutes,"RED, round object seem to be flickering, glowing.",41810
6/14/14 22:20,Courtice (Canada),ON,Fireball,5 minutes,Large slow moving flickering fireball.,41810
6/14/14 21:00,West Springfield,MA,Fireball,3-4 seconds,I am nine years old and I was sitting outside with my mom after a party. I sighted a medium size fireball in the north sky my mom saw i,41810
6/14/14 20:37,Lake Lure,NC,Fireball,45 seconds,"I was looking into the sky and several fire red objects went across the sky ,,one after the other,,,in the distance was a plane beyond",41810
6/14/14 19:23,New britain,CT,Fireball,10 seconds,Green flame in sky.,41810
6/14/14 09:30,Philadelphia,PA,Fireball,,((HOAX)) My sister was leaving my house and she called the family out side and we seen 7 fireball UFO and then we saw the moon moving.,41810
6/14/14 01:00,Flowery Branch,GA,Fireball,5 minutes,Great ball of FIRE.,41810
6/14/14 00:00,Johnsburg,IL,Fireball,5-10 minutes,Fire in the sky.,41846
6/13/14 23:45,Portland,OR,Fireball,2 minutes,5 red balls in formation heading west to east.,41810
6/13/14 21:10,Lansdale,PA,Fireball,2-4 minutes,Orange orbs in sky.,41810
6/12/14 23:00,Conway,SC,Fireball,~5 minutes,"Orange shapes appearing in Conway, SC.",41803
6/11/14 01:00,Stoughton,MA,Fireball,3 hours,"About 1 AM in the morning where an orange, circular craft that looked like it was literally on fire was seen hovering in place.",41814
6/10/14 21:30,Georgetown,SC,Fireball,2 events 45-60 seconds,Just saw some crazy shiz in the sky. Me and my dad both.... maybe it was red sprite lightning. It was iridescent orange and crimson red,41803
6/10/14 21:00,Tyrone,PA,Fireball,2 minutes,"I was at work, taking a break outside, when I looked up and noticed a red light that changed from red to white. The light was moving in",41803
6/10/14 03:30,Eagan,MN,Fireball,2-5 minutes,"Orange round ball in low horizon Eagan, Mn..",41803
6/8/14 21:05,Bozeman,MT,Fireball,8 minutes,Several orange objects rise up into the night sky.,41803
6/7/14 23:00,West Deptford,NJ,Fireball,10-15 minutes,3 bright red object ascending fairly rapidly.,41803
6/7/14 22:18,Miami,FL,Fireball,6 minutes,Strange Fire In the Sky.,41803
6/7/14 22:15,Sedro Woolley,WA,Fireball,3 minutes,2 Fireballs in the sky travelling from the south to north.,41803
6/7/14 22:15,Sedro Woolley,WA,Fireball,3 minutes,Two fireballs traveling from south to north.,41803
6/7/14 22:03,Arlington,MA,Fireball,3 seconds,Turned off 95 N on to 2 E and immediately saw a large blue fireball very low in sky change shape and disappear in leftward motion,41803
6/7/14 22:03,Mansfield,MA,Fireball,10-20 seconds,"Red Tailed Fireballs in Mansfield, MA, June 7, 2014.",41803
6/7/14 12:05,Esterhazy (Canada),SK,Fireball,1 minute,Fireballs floating in the sky.,41831
6/6/14 01:50,Peterborough (UK/England),,Fireball,10 minutes,Light like a star in the sky wobble left to right.,41796
6/5/14 22:30,Aurora,CO,Fireball,15 minutes,5 Bright lights seen.,41796
6/5/14 09:00,Lutz,FL,Fireball,10 minutes,Fireballs.,41796
6/5/14 05:38,St. Petersburg,FL,Fireball,3 minutes,Erratic movements. Never in the same place. Then stopped and very rapidly disappeared.,41796
6/4/14 23:55,Millboro,VA,Fireball,10 minutes,"On June 4th, 2014, we saw a fireball at close range and were able to observe it for some minutes.",42011
6/4/14 21:00,Cherry Hill,NJ,Fireball,Ongoing,Orange fireball moving what looked slow towards the west.,41796
6/3/14 23:30,Long Valley,NJ,Fireball,10 minutes,Bright Orange Orb.,41796
6/3/14 21:30,Battle Creek,MI,Fireball,10 minutes,Fireball in sky above cemetery changing colors orange and red!,42306
6/2/14 23:07,Chicago,IL,Fireball,0.0416666667,I WAS SMOKING AND LOOKING AT THE STARS WHEN I NOTICED ONE OF THEM STARTED MOVING NORTHWEST.,41794
6/2/14 22:25,North Liberty,IA,Fireball,1 minute,"Red/Orange fireball craft over North Liberty, IA.",41794
6/1/14 22:25,Waterbury,CT,Fireball,15 seconds (twice),BIG flaming fireballs in the night sky.,41794
6/1/14 21:00,Dunchurch (Canada),ON,Fireball,10 seconds,Looking out my window I saw like a fire ball hurtling towards The ground. I thought to my self it was a meteorite and it will burn Up s,41824
6/1/14 20:45,Gilbert,AZ,Fireball,1 minute,Flaming UFO.,41803
5/31/14 23:15,Grants Pass,OR,Fireball,2 minutes,"Reddish orange fiery ball moving away from the earth, could not send any text messages for up to an hour afterward.",41794
5/31/14 23:05,Warren,MI,Fireball,3 minutes,My husband and I were driving when directly in front of us to the east sky was a bright glowing orange fireball..,41794
5/31/14 23:00,Elburn,IL,Fireball,10 minutes,"Driving west in Elburn, four passengers spotted four bright orange fireballs flying extremely fast in a straight diagonal line.",41794
5/31/14 22:27,Redford,MI,Fireball,15 minutes,Orange balls of light made their way slowely and silently across the sky.,41794
5/31/14 22:00,Elgin,IL,Fireball,5 minutes,Saw 2 fireball shapes flying side by side.,41794
5/31/14 22:00,West Bend,WI,Fireball,6 minutes,5 orange/red orbs moving in a parallel line for 6 minutes and they disappeared.,41794
5/30/14 21:50,Eden,NY,Fireball,5 minutes,"Spherical, silent fireballs in the night sky spotted by two people driving.",41794
5/30/14 21:38,Daytona Beach,FL,Fireball,2 minutes,"Orange ball flame moving over ocean at 4,800 miles an hour.",41794
5/29/14 21:50,Englewood,FL,Fireball,25 minutes,"Out walking my dog and noticed an orange glow in the sky toward the north , moving west.",41794
5/27/14 18:51,Colorado Springs,CO,Fireball,picture taken,"I took a picture of a storm, I zoomed in and saw a double fireball shaped object, I wanted to report this because I don't know what it",41803
5/26/14 00:30,Nampa (Treasure Valley),ID,Fireball,3-4 minutes,Orange orbs in sky.,41794
5/25/14 23:26,Monroe,WA,Fireball,2 minutes,3 lights looked like rocket flames appearing to go from triangle formation to following each other out of atmosphere 1 after another.,41794
5/25/14 23:00,Methuen,MA,Fireball,3 minutes,"We looked at the SW sky and noticed these fireballs, sort of. Orange-Red.",41794
5/25/14 22:40,Miami Township,OH,Fireball,3 minutes,Slow moving red ball about 50 feet above ground. Picked up speed as went higher.,41794
5/25/14 21:28,Boca Raton,FL,Fireball,~2 minutes,Slow moving fireball flies across sky then shoots into space.,41794
5/25/14 20:00,Phoenix,AZ,Fireball,10 minutes,Eight balls of lights passing over. One dimmed out to grey object.,41794
5/25/14 09:15,Pittsburgh,PA,Fireball,3,"Bright orange glow very high up, could be a rocket. 2 people observed. Ended very suddenly.",41794
5/24/14 22:15,Murfreesboro,TN,Fireball,2 minutes,"Four burning red lights hovering in sky in triangle formation, disappeared.",41794
5/24/14 22:00,Mukwonago,WI,Fireball,2 minutes,"Red orange light flying over Mukwonago, WI.",41794
5/24/14 22:00,Yorkville,IL,Fireball,2 minutes,"Bonfire ufo sighting by 15+ people in Yorkville, IL.",41794
5/24/14 21:30,Huntingdon,PA,Fireball,10 minutes,"Saw a fireball in the sky over Huntingdon, PA.",41794
5/24/14 21:30,Lynchburg,VA,Fireball,5 minutes,Six bright orange fireballs or orbs of light travelling in a formation wsw away from Timberlake VA.,41794
5/24/14 21:20,Bradenton,FL,Fireball,2 minutes,"Seen 8 to 10 orange fireballs one behind the other in the western sky flying from the north to southwest in Bradenton, FL.",41794
5/24/14 02:30,St. Petersburg Beach,FL,Fireball,90 seconds,Bright red/orange fireball. Changed shapes.,41794
5/23/14 14:48,Richmond,VA,Fireball,1 minute,"((HOAX??)) BIG FIRE BALL ON I-64 MAKING AN AWFUL SOUND ,SHOT TWORDS THE GROUND AND THEN EXPLODED.",41794
5/21/14 23:45,Phelan,CA,Fireball,4 minutes,((NUFORC Note: No information provided by witness. PD)),41794
5/20/14 20:30,Peabody,MA,Fireball,15 minutes,2 Star-like UFOS moving in unison followed by another all going from S-N. Then minutes later a 4th moving W-E at high speeds.,41794
5/20/14 20:00,Wailuku,HI,Fireball,10 minutes,"We were driving N, when we saw 2 very bright v shaped fireballs merge, and then disappeared. ((NUFORC Note: Rocket launch. PD))",41794
5/20/14 02:00,New York City (Bronx),NY,Fireball,3 minutes,"In the Bronx, one of the five boroughs of New York City, In a fourteenth floor apartment with a terrace,as I was smoking a cigarette in",41794
5/19/14 21:00,Altamonte Springs,FL,Fireball,5 minutes,Multiple groups of bright orange fireball like lights flying slowly in formation Orlando area.,41794
5/18/14 23:45,Waynesburg,PA,Fireball,4 minutes,Seen a ball of fire move across the sky then stopped in mid flight and zig zag back and forth.,41794
5/18/14 21:15,Little Falls,NJ,Fireball,0.1041666667,((HOAX??)) My self and one other person watched three unidentified flying objects flyby in a V shaped formation last night,41794
5/17/14 23:00,Skovlunde (Denmark),,Fireball,5-10 minutes,Silent orange orbs gliding over the night sky.,41794
5/17/14 22:48,Warrenton,MO,Fireball,~3 minutes,"3 orange ""fireballs"" were seen glowing in the southern sky. They were in a triangle formation: two lights above.",41794
5/17/14 22:05,Largo,FL,Fireball,2-3 minutes,Fireball moving horizontal in the sky.,41794
5/17/14 22:00,Patchogue,NY,Fireball,2 minutes,((HOAX??)) Me and a friend saw fireball being propelled across sky .until it was too far to see.,41803
5/17/14 22:00,Maple Ridge (Canada),BC,Fireball,2.25,Yellowish/orange sphere seen by 8 people.,41794
5/17/14 21:45,Lindstrom,MN,Fireball,~60 seconds,Orange/Yellow Fireball across the sky with a curve,41794
5/17/14 21:00,Jacksonville,FL,Fireball,3 minutes,WE WATCHED 2 CANDLELIT LOOKING ORBS IN THE SKY OVER A RESIDENTIAL AREA WHICH THEY SEEM TO HAVE COME IN A LITTLE FAST THEN SLOWED DOWN.,41794
5/17/14 21:00,Villa Rica,GA,Fireball,>5 minutes,FIVE PEOPLE SAW 10 TO 13 FIREBALLS LOOKING LIKE FLAMES THE SIZE OF A SMALL AIRCRAFT WITH NO SOUND FLYING BY AT EVEN INTERVALS.,41794
5/17/14 20:00,Finksburg,MD,Fireball,20 minutes,Red fireballs floating across sky,41794
5/17/14 02:30,Daytona Beach,FL,Fireball,30 seconds,Firebal over Daytona. ((NUFORC Note: Witness reports significant change in ambient temperature. PD)),41794
5/16/14 22:00,Port Hope (Canada),ON,Fireball,1 minute,An orange orb that went silently across the sky.,41794
5/16/14 21:00,San Diego/Tijuana,CA,Fireball,1-2 hours,Moving star like objects in so cali,41794
5/16/14 20:50,Mesa,AZ,Fireball,5 minutes,About 10 Orange fireball orbs in a straight line north to south. Began to move east and scatter in a random shape. Followed our car sou,41794
5/15/14 21:30,Buford,GA,Fireball,30 seconds,Comet like fireball,41794
5/14/14 21:50,Winnipeg (Canada),MB,Fireball,33-35 seconds,Orange lights over Winnipeg.,41892
5/14/14,Fayetteville,AR,Fireball,1 minute,Same,41824
5/13/14 22:58,Altoona,IA,Fireball,10 seconds,Orange-red fireball streaking across the night sky faster than an airplane.,41794
5/13/14 22:30,Myrtle Beach,SC,Fireball,3 minutes,Five orange orbs over the Atlantic Ocean at Myrtle Beach.,41794
5/13/14 21:57,Galesburg,MI,Fireball,1-2 minutes,My friend and I saw a fireball and experienced some sort of psychological phenomenon.,41794
5/12/14 02:00,Glendale,CA,Fireball,Few minutes,Possible UFO caught on security camera.,42195
5/12/14 01:00,Galior (India),,Fireball,40 seconds,I am Indian in Gwalior I will sleep on my tarace and the iwill see big lighting disk it goes very speed in near to the aircraft i will,41880
5/11/14 23:55,Erie,PA,Fireball,2 seconds,"At approximately 23:55, 2 students witnessed a Large Mulicolor Aura fell in Erie, PA.",41794
5/10/14 22:00,Chicago,IL,Fireball,30 seconds,I witnessed and orange/red fireball over Chicago,41794
5/10/14 22:00,Jefferson City,TN,Fireball,10 minutes,Eight orange lights.,41794
5/10/14 22:00,Jefferson City,TN,Fireball,10 minutes,"((HOAX)) Me and a bunch of friends was grilling out and a massive amounts of plane looking crafts, fireball without flames.",41794
5/10/14 20:00,Cicero,NY,Fireball,5 minutes,"5 orange orbs hovering around Cicero, NY.",41794
5/9/14 05:00,St. Petersburg,FL,Fireball,<1 second,Green Object of Light falls out of the sky just outside of reaching distance but cannot be found.,41794
5/9/14 02:28,Columbus,OH,Fireball,2 seconds,Green fireball flew over downtown,41794
5/7/14 21:20,Hillsboro,MO,Fireball,4-6 minutes,Round slow moving silent ball looked like a candlelight. Northbound.,41767
5/7/14 20:30,Seagrove Beach,FL,Fireball,<1 minute,"Around 8:30 pm, I was on the balcony of our condo and saw two fireball type items in the sky east over Panama City. Silent.",41767
5/7/14 20:30,Visalia,CA,Fireball,3 minutes,"Strange, slowly moving fireball like object in the sky.",41767
5/7/14 00:00,Detroit,MI,Fireball,3 minutes,Fire balls in detroit sky.,41767
5/6/14 22:30,St. Louis,MO,Fireball,2 seconds,Red fireball light orb seen high up in neighbors yard in Maplewood of St. Louis County.,41767
5/6/14 22:00,New Haven,CT,Fireball,ongoing,Large group of red fire balls moving south in formation,41767
5/6/14 22:00,West Palm Beach,FL,Fireball,not sure,Saw 5 ORANGE ORBS going West near the North Bridge on Quadrille Ave. in West Palm Beach,41767
5/5/14 23:16,Santa Rosa Beach,FL,Fireball,5-8 minutes,"Off of scenic Hwy 30A in Santa Rosa Beach, two orbs (fireballs) hovered stationary for well over 5 minutes.",41767
5/4/14 23:10,Anaheim,CA,Fireball,3 minutes,Manuevering Fireballs in the Sky in Souther California,41767
5/4/14 00:00,Irving,TX,Fireball,2 seconds,"A friend and I were at Running Bear Park and I witnessed one fiery object falling from the sky behind the trees. Unfortunately, my frie",41767
5/3/14 22:30,Travelers Rest,SC,Fireball,1 minute,"Orange/yellow fireball over Greenville, SC.",41767
5/3/14 22:15,Hoshiarpur (India),,Fireball,5 seconds,Unknown three fireballs.,41767
5/3/14 22:02,Henderson,NV,Fireball,20 seconds,"Very Strange Red Sphere Over Henderson, Nevada.",41767
5/2/14 22:45,Parma,OH,Fireball,30-40 seconds,Round orange red fireball over Parma.,41767
5/2/14 21:45,Scottsdale,AZ,Fireball,3 minutes,"Orange fireball-glow, North Scottsdale night sky moving in various directions.Bright ball, radiatiing fingers of light, dimmed to dark",41767
5/1/14 20:33,Springfield,OR,Fireball,5 minutes,"Huge red ball of fire from the west traveled quickly to the south, then hovered for a minute or two, and disappeared.",42132
5/1/14 19:35,St. Louis,MO,Fireball,5-6 minutes,Bright orange spheres/fireballs passing over my house.,41761
4/30/14 22:00,San Marcos,CA,Fireball,2 seconds,Orange fireball in southwest sky.,41767
4/30/14 21:44,Camano Island,WA,Fireball,5 minutes,Fireball half moon shaped object,41761
4/29/14 23:30,Waterdown (Canada),ON,Fireball,25 minutes,Bright light hovering in horizon in Waterdown Ontario.,41761
4/28/14 21:30,Tonopah,NV,Fireball,3 hours,Fireballs southwest/southeast Tonopah.,41761
4/27/14 20:30,Kenmore,WA,Fireball,19:30-20:00,"Red-orange round disc lights (100+) moving across night sky in Kenmore, WA, on April 27, 2014.",41761
4/26/14 22:00,Cuyahoga Falls,OH,Fireball,2 minutes,It appeared to be a meteorite fireball that vanished after about 2 minutes. ((NUFORC Note: Not a meteor. PD)),41761
4/26/14 21:10,Louisville,KY,Fireball,3 minutes,Balls of fire zig zag down from the sky then disappeared behind a tree after turning blue.,41761
4/26/14 20:43,Whittier,CA,Fireball,2 minutes,"Orange, glowing fireball flying north; was fast as an airplane but not an airplane; after my bday party; no one else saw it?",41761
4/25/14 22:30,Theodore,AL,Fireball,5 minutes,Saw orange glowing balls of fire above Theodore.,41761
4/24/14 21:39,Huntington Beach,CA,Fireball,2 minutes,Two fast orbs in Huntington Beach.,41761
4/24/14 01:00,Tamarac,FL,Fireball,1-2 hours,Kept changing colors and even started to come down made a sound then disappeared and came back a minute later,41753
4/22/14 23:17,Fallbrook,CA,Fireball,15 seconds,"4 fireballs in the sky, hovering.",41753
4/22/14 20:50,Cocoa Beach,NY,Fireball,3 minutes,We saw a ball of orange light slowly ascending into the sky and then it just disappeared.,41753
4/22/14 20:00,Jupiter,FL,Fireball,10 minutes,"Slow moving, silent orange lights.",41753
4/22/14 10:00,Calhoun,GA,Fireball,<1 hour,There was a haze around object that was orange. The lighted objects are all ways in the darkest part of the sky.,41810
4/21/14 01:00,Indio,CA,Fireball,15 minutes,Orange ball of light.,41753
4/20/14 21:00,North Ridgeville,OH,Fireball,2 minutes,Orange fireball spotted north west of Cleveland near Lake Erie.,41753
